行政區,土地面積,建物總面積,屋齡,樓層,總樓層,用途,房數,廳數,衛數,電梯,車位類別,交易日期,經度,緯度,總價
文山區,44.55,106.18,2.713265844,1,5,0,2,2,1,1,塔式車位,2019/8/26,121.563578,24.99672,1850
文山區,166.98,256.89,1.352526061,4,5,0,4,2,2,1,坡道平面,2019/7/9,121.546001,24.986693,3760
文山區,79.84,129.48,23.48576631,12,12,0,3,2,2,1,無,2019/8/11,121.561668,24.984492,2160
文山區,44.42,161.05,24.24964236,6,7,0,3,2,2,1,坡道平面,2019/7/11,121.561668,24.984492,1007
文山區,20.67,167.59,-1.264913037,3,14,0,3,2,2,1,坡道平面,2017/11/13,121.561668,24.984492,2568
文山區,24.79,237.51,0.353190004,13,14,0,3,2,2,1,坡道平面,2019/6/27,121.561668,24.984492,3565
文山區,20.67,167.59,-1.69202653,4,14,0,3,2,2,1,坡道平面,2017/6/10,121.561668,24.984492,2638
文山區,20.61,166.78,-1.267650944,12,14,0,2,2,2,1,坡道平面,2017/11/12,121.561668,24.984492,2765
文山區,24.62,191.51,-1.779639555,13,14,0,2,2,2,1,坡道平面,2017/5/9,121.561668,24.984492,3395
文山區,37.26,273.28,-0.399734423,2,14,0,4,2,3,1,坡道平面,2018/9/25,121.561668,24.984492,4451
文山區,38.03,323.09,-0.501036982,6,14,0,4,2,3,1,坡道平面,2018/8/19,121.561668,24.984492,4860
文山區,37.82,276.38,-0.536629773,7,14,0,4,2,3,1,坡道平面,2018/8/6,121.561668,24.984492,4680
文山區,38.03,323.09,-1.503110947,10,14,0,4,2,3,1,坡道平面,2017/8/18,121.561668,24.984492,5050
文山區,38.03,323.09,-0.936364196,5,14,0,4,2,3,1,坡道平面,2018/3/13,121.561668,24.984492,4915
文山區,38.03,323.09,-0.501036982,7,14,0,4,2,3,1,坡道平面,2018/8/19,121.561651,25.008664,4913
文山區,21.06,215.29,-1.598937692,3,14,0,3,2,2,1,坡道平面,2017/7/14,121.558921,24.991131,2975
文山區,31.76,82.03,15.85248157,13,14,0,1,1,1,1,坡道平面,2019/7/30,121.542229,24.989703,850
文山區,37.27,138.87,23.77324654,7,10,0,4,2,2,1,無,2019/8/31,121.549906,25.00137,2100
文山區,8.93,79.66,11.41433431,7,13,1,2,1,1,1,無,2019/8/3,121.552764,25.054342,1345
文山區,17.83,71.66,20.39193139,9,12,0,2,1,1,1,無,2019/8/19,121.556457,25.052701,324
松山區,33.97,121.06,37.07673669,4,5,0,3,2,2,0,無,2019/8/11,121.571203,25.019391,2490
松山區,11.6,57.39,10.99817245,2,7,0,0,1,1,1,塔式車位,2019/7/8,121.563842,25.054141,1130
信義區,10.46,58.12,5.393676804,8,9,0,1,1,1,1,塔式車位,2019/9/9,121.567122,25.045724,1196
松山區,17.55,192.57,8.139797532,15,15,0,3,2,2,1,坡道機械,2019/8/26,121.553143,25.030372,1000
信義區,10.02,49.43,45.77506725,2,6,0,1,1,1,1,無,2019/9/3,121.555066,25.021338,1300
大安區,10.81,42.71,13.68679713,5,8,0,1,1,1,1,無,2019/8/9,121.540229,25.029581,1170
大安區,23.01,113.59,35.97609807,4,7,0,3,2,2,1,無,2019/7/31,121.568948,25.046587,2200
大安區,21.06,108.82,33.32032828,9,14,0,3,2,2,1,無,2019/8/10,121.577709,25.050886,2450
信義區,15.09,62.38,24.48236446,4,7,0,2,2,1,1,無,2019/8/19,121.532932,25.045827,1350
松山區,4.48,46.81,2.620177006,3,12,1,2,1,1,1,無,2019/7/8,121.554785,25.024989,980
大安區,30.38,205.21,21.55006605,10,11,0,1,2,1,1,升降機械,2019/7/13,121.557843,25.048199,4855
信義區,28.39,119.16,32.27992361,3,5,0,3,2,2,0,無,2019/9/1,121.570051,24.988487,1910
信義區,4.09,66.83,11.03102733,13,18,0,1,0,1,1,坡道平面,2019/9/3,121.552303,24.987774,1700
文山區,14.09,167.91,9.14734731,8,12,0,2,2,2,1,坡道平面,2019/7/13,121.552303,24.987774,2150
文山區,33.54,217.59,0.150584885,8,14,0,4,2,2,1,坡道平面,2019/7/2,121.552303,24.987774,3480
文山區,30.78,202.69,-0.202605119,9,14,0,3,2,2,1,坡道平面,2019/2/23,121.552303,24.987774,3050
文山區,33.8,253.11,-0.142371164,13,14,0,4,2,2,1,坡道平面,2019/3/17,121.561601,24.984145,3690
文山區,33.67,216.27,-0.522940238,11,14,0,4,2,2,1,坡道平面,2018/10/29,121.561668,24.984492,3510
文山區,31.4,114.88,26.98207355,4,6,0,3,2,2,1,無,2019/7/30,121.561668,24.984492,1510
文山區,20.61,166.78,-1.842611416,4,14,0,2,2,2,1,坡道平面,2017/4/16,121.561668,24.984492,2620
文山區,20.61,166.78,-1.607151413,9,14,0,2,2,1,1,坡道平面,2017/7/11,121.561668,24.984492,2720
文山區,24.62,191.51,-1.075997454,14,14,0,2,2,2,1,坡道平面,2018/1/21,121.561668,24.984492,3325
文山區,34.28,254.6,-1.752260484,11,14,0,3,2,2,1,坡道平面,2017/5/19,121.561668,24.984492,4420
文山區,34.28,254.6,-1.752260484,12,14,0,3,2,2,1,坡道平面,2017/5/19,121.554307,24.989779,4440
文山區,34.49,301.3,-1.76595002,11,14,0,4,2,2,1,坡道平面,2017/5/14,121.560896,24.99003,4665
文山區,65.29,222.7,20.05243092,6,22,0,3,2,2,1,坡道平面,2019/8/28,121.55813,25.006132,2268
文山區,22.61,82.29,37.19172878,2,5,0,2,2,1,0,無,2019/9/7,121.570664,24.987736,900
文山區,39.44,130.43,23.99775492,4,12,0,3,2,2,1,無,2019/8/29,121.557496,25.049166,1268
文山區,26.36,105.88,34.92747969,3,5,0,3,2,2,0,無,2019/8/22,121.580975,25.043951,1260
松山區,19.94,98.76,30.83430871,1,10,1,3,2,5,1,無,2019/9/3,121.560959,25.022831,2090
信義區,18.28,120.27,0.993860244,14,16,0,3,1,2,1,無,2019/8/22,121.563743,25.026567,3600
信義區,75.2,236.86,6.390274954,5,5,0,4,2,2,1,坡道平面,2019/8/5,121.581321,25.022857,1070
信義區,32.27,136.28,17.85115369,11,13,0,3,2,2,1,坡道平面,2019/7/15,121.575358,25.045903,2850
信義區,23.46,137.49,30.4400501,7,7,0,4,2,2,1,無,2019/8/3,121.56042,25.035596,2050
信義區,31.5,92.09,41.26573441,3,4,0,3,2,1,0,無,2019/8/29,121.546927,25.026626,1450
信義區,23.56,119.27,35.99252551,3,12,0,3,2,2,1,無,2019/8/29,121.54515,25.027757,2420
大安區,21.61,111.2,34.31966433,9,17,0,3,2,2,1,無,2019/9/16,121.548679,25.033202,2360
大安區,21.91,113.48,34.28954736,9,19,0,3,2,2,1,無,2019/9/5,121.574735,24.99887,2300
大安區,6.62,122.39,33.64887712,2,26,0,4,2,2,1,無,2019/7/29,121.556711,25.000716,3148
文山區,14.37,74.83,9.768852201,6,8,0,2,1,1,1,無,2019/9/7,121.558008,25.027206,1180
文山區,9.3,33.91,4.202687256,4,12,0,1,1,1,1,無,2019/8/24,121.566088,25.024689,730
信義區,37,94.93,51.28373615,1,4,0,3,2,2,0,無,2019/8/7,121.526853,25.023701,2700
信義區,26.62,129.6,28.50161194,3,6,0,3,2,2,1,無,2019/7/16,121.543582,25.033312,2000
大安區,20.03,95.88,32.59752083,3,5,0,3,2,2,0,無,2019/6/30,121.524246,25.026579,1818
大安區,16.69,169.84,37.18625297,9,12,0,4,2,2,1,無,2019/7/26,121.524123,25.027995,4350
大安區,6.78,37.21,11.3705278,7,7,0,2,1,1,1,其他,2019/8/28,121.524311,25.035459,1150
大安區,7.16,32.69,10.52999035,3,7,0,1,1,1,1,無,2019/8/19,121.561092,25.029651,989
大安區,3.17,35.42,9.563509175,6,13,1,1,1,1,1,無,2019/8/16,121.548131,25.020583,1168
信義區,29.5,128.57,32.80560176,6,6,0,8,3,2,1,無,2019/8/6,121.54598,25.033252,3000
大安區,62.63,558.9,2.811830496,16,27,0,4,2,4,1,坡道平面,2019/7/29,121.546687,25.024631,19180
大安區,26.72,130.11,33.63518758,5,7,0,3,2,2,1,無,2019/7/30,121.576052,24.988665,3810
信義區,7.32,36.67,11.57587083,12,14,0,0,1,1,1,無,2019/9/3,121.576052,24.988665,938
文山區,14.31,72.88,-6.516218677,3,10,0,3,2,2,1,坡道平面,2012/7/19,121.548123,24.990566,600
文山區,14.14,71.85,-6.516218677,3,10,0,3,2,2,1,坡道平面,2012/7/19,121.568548,24.993169,600
文山區,13.94,47.82,27.21753356,6,6,0,2,1,1,1,無,2019/8/20,121.570467,25.002272,755
文山區,146.53,231.84,1.39085676,1,5,0,4,2,2,1,坡道平面,2019/7/23,121.561651,25.008664,4440
文山區,27.6,122.09,23.29685072,5,7,0,3,2,2,1,坡道機械,2019/8/13,121.554803,24.980156,1600
文山區,75.27,158.02,24.17571887,6,7,0,3,2,2,1,坡道平面,2019/7/19,121.541188,24.994897,1558
文山區,47.03,384.99,5.043224707,3,9,0,3,2,2,1,坡道平面,2019/8/31,121.552303,24.987774,3100
文山區,26.43,187.31,2.94598794,15,17,0,4,2,2,1,無,2019/9/11,121.564516,25.041779,3995
文山區,35.72,201.4,14.41508039,3,14,0,3,2,2,1,坡道平面,2019/8/23,121.577777,25.035155,2600
信義區,11.2,46.76,31.95958849,1,6,1,2,1,1,1,無,2019/8/27,121.557843,25.048199,2338
信義區,7.7,32.68,32.03077407,4,5,0,3,2,2,0,無,2019/9/5,121.567122,25.045724,150
信義區,4.41,75.54,18.79846951,13,13,1,2,1,1,1,坡道機械,2019/9/12,121.580975,25.043951,794
信義區,8.42,78.92,34.59619294,9,12,0,3,1,2,1,無,2019/9/1,121.546687,25.024631,1668
信義區,22.38,180.03,1.034928849,11,16,0,3,1,2,1,坡道平面,2019/9/6,121.554463,25.041393,4732
大安區,9.91,98.15,40.61685045,13,14,1,2,1,1,1,無,2019/2/11,121.554463,25.041393,2350
大安區,8.77,72.28,22.75474514,3,5,0,2,2,1,1,無,2019/9/12,121.561357,24.993106,1780
大安區,15.83,87.93,33.21902572,7,7,0,2,1,2,1,無,2019/8/10,121.559382,25.032693,2451
文山區,33.9,87.79,36.67152645,5,5,0,4,2,1,0,無,2019/7/18,121.558008,25.027206,870
信義區,9.61,63.05,27.14908588,6,7,0,1,1,1,1,升降機械,2019/8/27,121.526353,25.022304,1170
信義區,33,77.47,51.32480475,4,4,0,3,2,1,0,無,2019/8/22,121.524123,25.027995,1315
大安區,15.37,196.92,3.104786546,5,25,0,4,2,2,1,坡道平面,2019/8/29,121.532925,25.045525,5188
大安區,12.67,58.33,10.53546616,4,7,0,1,1,1,1,無,2019/8/21,121.55957,25.032998,1700
大安區,14.55,90.62,8.476560094,3,7,0,3,2,1,1,升降機械,2019/6/1,121.544291,25.066447,2325
大安區,3.89,45.02,10.63676872,6,14,0,2,1,1,1,無,2019/8/30,121.558452,24.993201,1255
松山區,7.46,85.47,40.83588301,12,15,0,3,2,1,1,無,2019/6/18,121.561651,25.008664,1605
文山區,15.07,111.23,20.89570628,10,13,1,3,2,2,1,坡道機械,2019/8/29,121.561651,25.008664,1340
文山區,39.9,95.7,15.87438483,6,14,0,2,2,2,1,坡道平面,2019/8/7,121.542762,25.026206,1075
文山區,27.28,41.5,15.87438483,6,14,0,2,2,2,1,無,2019/8/7,121.532858,25.0423,625
大安區,22.35,95.37,48.46369193,6,6,0,3,2,1,1,無,2019/7/6,121.524311,25.035459,2200
大安區,18.03,240.82,12.30141618,15,15,1,3,2,2,1,無,2019/9/2,121.557809,25.045238,5100
大安區,16,158.23,40.60863673,12,14,0,2,2,2,1,無,2019/4/3,121.546687,25.024631,3450
大安區,7.3,38.13,12.95303805,10,10,0,1,1,2,1,無,2019/8/11,121.57691,25.045932,1388
大安區,7.86,70.29,15.39798901,11,12,1,1,2,1,1,無,2019/9/2,121.574568,25.033567,2100
信義區,44.25,106.14,46.82094773,2,4,0,3,2,2,0,無,2019/8/2,121.547884,25.053478,1750
信義區,30.69,213.69,11.62789106,4,27,0,2,2,2,1,坡道平面,2019/8/14,121.560283,25.059535,6600
松山區,4.78,29.24,34.02397038,4,7,0,1,1,1,1,無,2019/8/28,121.581199,25.043212,660
松山區,11.34,58.38,40.04188998,3,7,0,3,2,2,1,無,2019/8/3,121.530028,25.04854,1450
信義區,10.73,149.57,22.48095443,16,18,1,3,2,2,1,坡道機械,2019/7/16,121.571203,25.019391,2900
松山區,4.4,38.22,35.0096169,11,12,1,1,1,1,1,無,2019/9/17,121.55489,25.060321,860
信義區,14.1,74.42,5.423793781,2,9,0,1,1,1,1,塔式車位,2019/9/20,121.577709,25.050886,1580
松山區,45.87,153.66,31.31070453,4,17,0,4,2,2,1,無,2019/8/11,121.577709,25.050886,4000
松山區,12.87,224.98,0.898033498,13,18,1,3,2,2,1,坡道平面,2019/8/27,121.577709,25.050886,4707
松山區,7.08,115.71,0.876130242,16,18,1,2,2,1,1,坡道機械,2019/8/19,121.577709,25.050886,2650
松山區,3.98,71.85,0.824110009,15,18,1,1,1,1,1,坡道機械,2019/7/31,121.576366,24.990653,1680
松山區,7.21,139.93,0.824110009,16,18,1,2,2,1,1,坡道平面,2019/7/31,121.544491,24.998448,2735
文山區,42.38,151.41,27.85272798,4,5,0,3,2,2,1,無,2019/8/24,121.549906,25.00137,1870
文山區,5.54,61.61,24.72330027,7,18,1,1,2,1,1,無,2019/8/31,121.55176,25.001802,930
文山區,44.11,250.81,6.642162399,4,11,0,3,2,2,1,坡道平面,2019/8/26,121.552303,24.987774,2635
文山區,52.64,373.88,3.715339808,10,14,0,0,1,2,1,坡道平面,2019/8/20,121.562983,25.002556,6000
文山區,30.39,198.67,0.325810934,11,14,0,3,2,2,1,坡道平面,2019/9/4,121.540426,25.005487,3030
文山區,65.8,101.32,35.95419482,2,12,0,3,1,1,1,無,2019/8/30,121.551016,24.995985,440
文山區,25.02,64.37,46.39931005,1,4,0,2,1,1,0,無,2019/6/5,121.55305,25.000351,730
文山區,63.4,137.99,21.38305372,3,3,0,3,2,2,0,坡道平面,2019/8/14,121.56781,25.052496,1430
文山區,5.03,18.92,40.18973696,3,5,0,3,2,1,0,無,2019/9/23,121.574568,25.033567,101
松山區,9.88,35.98,15.98390111,3,5,0,1,1,1,1,無,2019/8/29,121.56042,25.035596,735
信義區,6.56,40.28,12.64365456,12,19,0,1,1,1,1,無,2019/8/21,121.552832,25.05658,1050
信義區,21.41,108.02,35.94598109,12,12,0,3,2,1,1,無,2019/8/12,121.557461,25.049574,2240
松山區,44.32,171.35,25.15588958,2,12,0,3,2,2,1,無,2019/9/11,121.55957,25.032998,4100
松山區,24.76,123.01,35.45589574,7,7,0,3,2,2,1,無,2019/7/12,121.544093,25.056054,2788
信義區,4.46,45.71,29.61594009,9,12,1,1,1,1,1,無,2019/9/1,121.548131,25.020583,810
松山區,29.96,143.67,35.00687899,2,7,0,4,2,2,1,無,2019/8/17,121.557678,24.988721,3200
大安區,61.4,559.4,2.869326543,15,27,0,4,2,4,1,坡道平面,2019/8/19,121.548277,25.043473,18810
文山區,51.1,288.4,11.18161222,4,14,0,3,2,2,1,坡道平面,2019/9/2,121.531204,25.025128,4126
大安區,36.25,102.87,53.31526315,4,4,0,3,2,2,0,無,2019/1/6,121.526791,25.024419,2100
大安區,26,95.86,32.37027454,2,5,0,3,2,1,0,無,2019/8/30,121.531204,25.025128,2180
大安區,7.34,29.68,12.306892,3,5,0,1,1,1,1,無,2019/8/28,121.526791,25.024419,786
文山區,10.23,129.55,9.292456382,8,12,0,2,1,1,1,坡道機械,2019/9/4,121.570051,24.988487,1715
大安區,21.91,105.2,10.81199477,2,6,0,2,1,1,1,無,2019/8/16,121.53005,25.033664,3750
大安區,7.42,94.2,37.52301553,11,12,0,2,2,2,1,無,2019/9/3,121.539607,25.025074,2400
大安區,8.73,124.35,27.77880449,12,12,0,2,2,2,1,升降平面,2019/7/16,121.526353,25.022304,2598
松山區,9.36,143.2,0.8597028,14,18,1,3,2,2,1,坡道機械,2019/8/13,121.577709,25.050886,3310
松山區,27.81,108.51,17.54177019,15,18,0,2,2,1,1,無,2019/8/25,121.555448,25.055571,2400
松山區,47.09,244.79,14.88052458,8,12,0,4,2,2,1,坡道平面,2019/9/7,121.563456,25.055978,4428
松山區,24,123.27,36.43880436,4,7,0,3,2,2,1,無,2019/9/6,121.549137,25.061308,2366
信義區,7.33,67.54,36.14037249,12,12,0,2,1,1,1,無,2019/9/1,121.555776,25.02398,1480
松山區,15.95,69.56,38.75507368,2,6,0,2,1,1,1,無,2019/8/7,121.562039,25.050915,1500
松山區,27.62,130.31,39.8146437,5,7,1,3,2,2,1,無,2019/9/2,121.549137,25.061308,2750
文山區,204.46,300.18,1.503110947,4,5,0,4,2,2,1,坡道平面,2019/9/2,121.568548,24.993169,4760
文山區,2.09,24.46,9.850989411,3,15,1,1,1,1,1,無,2019/9/4,121.544491,24.998448,435
文山區,22.53,71.47,19.24201045,5,6,0,2,2,1,1,無,2019/8/26,121.548689,25.004695,758
文山區,39.28,158.81,24.24416655,9,9,0,3,2,2,1,升降平面,2019/9/4,121.558921,24.991131,1900
文山區,6.38,65.41,17.37201996,2,12,0,1,1,1,1,無,2019/8/22,121.544491,24.998448,1050
文山區,18.26,109.22,23.16269328,4,13,0,2,2,1,1,坡道平面,2019/9/13,121.550389,25.00172,1380
文山區,27.25,102.16,39.22051788,5,5,0,3,2,2,0,無,2019/9/5,121.551289,24.998299,1100
文山區,25.95,115.54,9.656598014,7,13,0,3,2,1,1,無,2019/7/30,121.550167,25.006906,1720
松山區,5.47,51.87,1.990458394,10,12,1,1,1,1,1,無,2019/9/18,121.565404,25.051358,1214
信義區,13.02,124.01,34.63726155,4,12,1,3,2,2,1,無,2019/9/16,121.567122,25.045724,2400
松山區,17.96,89.34,41.90914256,5,7,0,3,2,2,1,無,2019/9/16,121.556236,25.04741,1700
松山區,28.28,144.63,31.66663244,7,7,0,3,2,2,1,無,2019/8/23,121.559192,25.046971,2538
信義區,22.27,87.37,36.39499784,1,5,0,1,2,2,0,無,2019/9/2,121.581321,25.022857,1460
松山區,30.6,98.56,41.24383115,5,5,0,3,2,1,0,無,2019/8/17,121.556319,25.055761,1950
大安區,32.9,321.68,3.690698645,11,23,0,4,2,3,1,坡道平面,2019/9/20,121.532925,25.045525,9508
大安區,11.16,123.28,32.21695175,16,18,0,3,2,2,1,無,2019/8/6,121.543582,25.033312,3107
大安區,12.07,82.36,32.52085943,7,14,0,2,2,1,1,無,2019/8/25,121.539557,25.036045,2350
大安區,50.38,354.54,10.77913989,5,8,0,3,2,2,1,坡道平面,2018/5/17,121.542997,25.030714,10000
大安區,22.85,117.67,33.36413479,4,18,0,3,2,2,1,無,2019/8/26,121.540229,25.029581,2300
信義區,7.4,57.45,30.33874754,6,7,0,1,1,1,1,無,2019/9/6,121.559382,25.032693,1160
信義區,13.02,50.26,32.47431501,1,5,0,0,1,1,0,無,2019/8/25,121.576581,25.047239,1148
松山區,20.15,213.16,42.32530442,5,12,0,5,2,2,1,升降平面,2019/8/10,121.548874,25.048208,5380
信義區,22.63,124.89,34.30323689,5,5,0,7,3,3,0,無,2019/9/2,121.567122,25.045724,1800
松山區,6.44,39.68,10.89686989,5,11,0,1,1,1,1,無,2019/9/6,121.546911,25.063248,882
大安區,35.2,172.96,33.53388502,1,5,1,7,2,3,1,無,2019/8/31,121.534549,25.035382,4600
大安區,23.2,84.78,48.85795054,4,5,0,2,2,2,0,無,2019/8/25,121.529243,25.033763,2080
大安區,20.27,106.42,34.39084991,3,7,0,3,2,2,1,無,2019/8/31,121.552131,25.031381,2900
大安區,33.01,116.79,13.39110317,2,7,0,3,2,2,1,無,2019/9/10,121.527967,25.027742,3900
大安區,10.13,88.97,32.29087524,10,18,0,2,2,1,1,無,2019/9/2,121.543582,25.033312,2250
大安區,61.4,529.31,2.776237705,13,27,0,4,2,4,1,坡道平面,2019/7/16,121.548131,25.020583,19490
文山區,27.64,114.96,42.44851024,5,7,0,3,2,2,1,無,2019/8/26,121.542614,25.004677,1830
文山區,37.87,59.45,15.9045018,4,14,0,2,1,1,1,無,2019/8/18,121.561651,25.008664,855
大安區,10.18,104.14,36.5346311,5,12,1,1,2,2,1,無,2019/9/1,121.534872,25.025997,2568
信義區,19,74.25,38.27867786,2,5,0,2,1,2,0,無,2019/9/2,121.571836,25.044705,1357
信義區,23.3,129.16,37.73109646,3,7,0,3,2,2,1,無,2019/8/21,121.560869,25.019626,660
松山區,26,101.56,41.02206069,2,5,0,3,2,2,0,無,2019/9/1,121.558869,25.055806,2070
信義區,45.55,336.35,11.74562106,6,27,0,4,2,4,1,坡道平面,2019/9/26,121.574568,25.033567,9151
文山區,149.94,227.47,1.516800482,2,5,0,4,2,2,1,坡道平面,2019/9/7,121.568548,24.993169,3300
文山區,41,94.56,35.99800133,1,12,0,3,2,2,1,無,2019/7/27,121.570467,25.002272,1450
文山區,10.5,37.94,23.34613305,6,6,0,1,1,1,1,無,2019/9/7,121.55176,25.001802,658
文山區,28.16,149.86,11.65253222,8,12,0,3,2,2,1,升降機械,2019/8/29,121.566232,24.98943,2000
文山區,35.72,206.78,14.43424574,11,14,0,4,2,2,1,坡道平面,2019/8/30,121.552303,24.987774,2800
文山區,32.16,166.92,12.52866246,3,14,0,3,2,2,1,坡道機械,2019/8/27,121.545373,25.000754,2484
文山區,20.67,167.59,-1.845349323,12,14,0,2,2,2,1,坡道平面,2017/4/15,121.561668,24.984492,2828
文山區,20.65,121.89,-1.853563044,4,14,0,3,2,2,1,無,2017/4/12,121.561668,24.984492,2420
文山區,38.03,323.09,0.301169771,4,14,0,4,2,3,1,坡道平面,2019/6/8,121.561668,24.984492,4750
文山區,38.24,369.79,0.396996516,4,14,0,4,2,3,1,坡道平面,2019/7/13,121.561668,24.984492,4935
文山區,38.03,323.09,-1.305981642,6,14,0,3,2,2,1,坡道平面,2017/10/29,121.561668,24.984492,4880
文山區,44.06,123.82,36.12668296,7,7,0,3,2,2,1,無,2019/8/30,121.574312,24.999797,1288
文山區,46.77,128.77,36.08013854,3,5,0,3,2,2,0,無,2019/9/7,121.546001,24.986693,1420
信義區,20.27,101.77,35.48875062,5,7,0,3,2,2,1,無,2019/9/1,121.566491,25.0276,2200
松山區,30.62,162.03,39.94880114,5,7,0,3,2,2,1,無,2019/9/1,121.560283,25.059535,2930
松山區,13.23,184.76,1.492159319,3,15,1,3,2,2,1,坡道平面,2019/9/27,121.557843,25.048199,5600
松山區,17.4,89.71,35.60921853,4,7,0,2,2,1,1,無,2019/9/6,121.557064,25.049011,1790
信義區,16.48,56.16,19.9675558,6,6,0,3,1,1,1,無,2019/8/25,121.560867,25.020878,950
松山區,25.05,123.7,41.69558581,3,7,0,3,2,2,1,無,2019/9/8,121.553542,25.045279,2550
松山區,3.97,49.06,29.54475451,17,19,0,1,1,1,1,無,2019/9/3,121.565404,25.051358,1130
大安區,29.8,104.21,38.7988802,4,5,0,3,2,2,0,無,2019/9/8,121.553055,25.01954,1725
大安區,28,99.17,46.70321773,4,5,0,5,1,5,0,無,2019/8/21,121.557197,25.03004,1700
大安區,12.88,98.08,33.29568711,9,14,0,3,2,2,1,無,2019/9/5,121.536957,25.038419,2428
大安區,7.95,143.67,33.64887712,10,26,0,4,2,2,1,無,2019/7/29,121.548679,25.033202,4850
大安區,17.27,235.36,3.195137477,15,25,0,4,2,2,1,坡道平面,2019/10/1,121.526353,25.022304,6677
大安區,11.6,34.74,38.76602531,5,5,0,4,2,2,0,無,2019/9/25,121.536875,25.037124,599
大安區,17.27,235.36,3.195137477,17,25,0,4,2,2,1,坡道機械,2019/10/1,121.526353,25.022304,6791
文山區,9.11,33.19,4.128763767,4,12,0,0,1,1,1,無,2019/7/28,121.556711,25.000716,630
文山區,25.38,95.31,25.72811214,4,4,0,2,2,1,1,坡道平面,2019/9/2,121.555049,25.002732,1290
松山區,8.98,104.79,36.54832064,9,15,0,3,2,1,1,無,2019/8/17,121.565942,25.059101,1838
信義區,18.44,154.13,0.950053731,12,16,0,3,1,2,1,坡道平面,2019/8/6,121.580975,25.043951,3904
松山區,26.66,138.5,28.21413171,5,8,0,3,2,2,1,無,2019/10/1,121.565267,25.04944,2400
松山區,19.37,72.58,1.50037304,2,5,0,2,1,1,1,無,2019/9/1,121.563839,25.049132,1882
松山區,33.5,115.08,36.83032506,2,5,0,3,2,2,0,無,2019/9/10,121.547117,25.056968,2368
松山區,7.78,123.83,30.08138429,11,20,0,3,2,2,1,無,2019/7/29,121.565942,25.059101,2303
松山區,3.89,39.42,5.719487738,4,13,0,1,1,1,1,無,2019/9/5,121.577709,25.050886,1190
松山區,5.79,82.83,30.17173522,12,20,0,2,2,1,1,無,2019/8/31,121.565942,25.059101,1750
松山區,3.64,45.27,10.45059105,15,18,0,1,1,1,1,無,2019/9/12,121.565404,25.051358,1095
松山區,5.16,81.17,30.18816266,7,20,1,2,2,1,1,無,2019/9/6,121.565942,25.059101,1800
文山區,15.38,72.52,23.16269328,10,13,0,2,2,1,1,無,2019/9/13,121.550389,25.00172,1200
文山區,22,80.66,38.5661581,2,5,0,3,2,1,0,無,2019/9/13,121.563128,24.989027,960
文山區,26.69,189.04,1.845349323,9,13,0,2,2,2,1,坡道平面,2019/9/11,121.54089,24.995548,3588
文山區,7.69,59.58,6.644900306,10,15,0,3,2,1,1,無,2019/8/27,121.565462,24.985638,1081
文山區,44.15,121.15,42.34173186,3,4,0,3,2,2,0,無,2019/9/8,121.548167,24.996068,1420
文山區,32.4,90.56,38.27046414,4,5,0,2,1,1,0,無,2019/9/19,121.549884,24.987375,995
文山區,21.11,184.62,6.694182632,13,15,0,3,2,2,1,坡道平面,2019/9/14,121.565462,24.985638,3400
文山區,12.12,54.79,24.37011027,4,5,0,1,1,1,1,升降機械,2019/9/9,121.570467,25.002272,680
文山區,73.51,128.37,22.90259211,14,17,0,2,2,2,1,坡道機械,2019/8/21,121.564429,24.991365,1550
松山區,7.56,113.27,10.42321198,17,18,0,2,1,1,1,坡道平面,2019/9/2,121.565404,25.051358,2580
